region_code,CCAA,Municipio,area_code,area_name,ZBS,CS_name,presion_2018,presion_2019,presion_2020,presion_2021,presion_2022_parcial,presion_2022,presion_2022_parcial_nota,Centre CatSalut,presion_2018_mean,presion_2019_mean,presion_2020_mean,presion_2021_mean,presion_2022_parcial_mean,presion_2022_mean,CS_Aragón,CS_Navarra,EX_new_name
CL,Castilla y León,NA,CL_08,Área de Salud Soria,NA,C.S. ARCOS DE JALON,,,,,,28.549999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Guayaba,25.15,27.51,22.72,27.24,27.06,28.23828125,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Alcorcón,MD_04,Dirección asistencial oeste,NA,C.S. Gregorio Marañón,25.59,26.91,28.99,28.51,28.14,28.219822109275732,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Carabanchel Alto,29.08,27.14,24.67,28.56,29.04,28.19238476953908,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_07,Área de Salud VII (Murcia/Este),NA,C.S. Murcia/Sur,,,,,,28.15,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_01,Área de Salud I (Murcia/Oeste),NA,C.S. Murcia/Algezares,,,,,,28.14,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_03,Área de Salud León,NA,C.S. LA BAÑEZA I,,,,,,28.125,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_01,Área de Salud I (Murcia/Oeste),NA,C.S. Mula,,,,,,28.03,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Astillero,,,,,,28.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_02,Área de Salud Área II: Laredo,NA,ZS Bajo Asón,,,,,,28.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Dávila,,,,,,28.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_02,Área de Salud Área II: Laredo,NA,ZS Santoña,,,,,,28.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_04,Área de Salud Área IV: Torrelavega,NA,ZS Torrelavega Norte,,,,,,28.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Getafe,MD_01,Dirección asistencial sur,NA,C.S. Ciudades,23.11,25.01,20.73,33.1,27.16,27.95088408644401,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_22,Área de Salud Ávila,NA,C.S. AVILA SUR ESTE,,,,,,27.950000000000003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Navas del rey,MD_04,Dirección asistencial oeste,NA,C.S. Navas del Rey,24.96,25.0,18.81,25.55,26.77,27.861244019138756,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_09,Área de Salud IX (Vega Alta del Segura),NA,C.S. Abarán,,,,,,27.86,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_02,Área de Salud II (Cartagena),NA,C.S. Puerto de Mazarrón,,,,,,27.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. CUELLAR,,,,,,27.775,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_02,Área de Salud Burgos,NA,C.S. GAMONAL LAS TORRES,,,,,,27.75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,La Rioja,NA,RI_01,Área de Salud La Rioja,Santo Domingo de la Calzada,NA,,,,,,27.67,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Arganda,MD_02,Dirección asistencial sureste,NA,C.S. Arganda del Rey,27.23,26.64,22.98,26.18,26.88,27.652470187393526,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Manzanares El Rel,MD_07,Dirección asistencial norte,NA,C.S. Manzanares el Real,19.46,20.65,22.18,26.13,26.49,27.646017699115045,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IB,Baleares,Felanitx,IB_01,Área de Salud Mallorca,NA,EAP Felanitx,31.4898,28.93741,20.35919,21.66098,,27.59972,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Alcorcón,MD_04,Dirección asistencial oeste,NA,C.S. Doctor Pedro Laín Entralgo,23.5,23.94,18.91,24.44,26.75,27.451197053406997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Getafe,MD_01,Dirección asistencial sur,NA,C.S. Las Margaritas,24.76,23.66,23.74,24.52,26.03,27.412087912087912,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN,Canarias,NA,CN_02,Área de Salud Gran Canaria (Las Palmas),VALSEQUILLO DE GRAN CANARIA,C.S. VALSEQUILLO,,,,,,27.41,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Tres Cantos,MD_07,Dirección asistencial norte,NA,C.S. Tres Cantos,24.18,23.6,21.63,25.25,26.82,27.334370139968897,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_07,Área de Salud VII (Murcia/Este),NA,C.S. Murcia/Llano de Brujas,,,,,,27.33,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_03,Área de Salud León,NA,C.S. ERAS DE RENUEVA,,,,,,27.325,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. LA VICTORIA,,,,,,27.225,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_04,Área de Salud IV (Noroeste),NA,C.S. Caravaca,,,,,,27.19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Getafe,MD_01,Dirección asistencial sur,NA,C.S. El Bercial,29.17,25.57,15.48,31.02,28.78,27.162046908315563,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_02,Área de Salud II (Cartagena),NA,C.S. La Unión,,,,,,27.08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud El Bierzo,NA,C.S. PONFERRADA I,,,,,,27.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Alcalá de Henares,MD_06,Dirección asistencial este,NA,C.S. Reyes Magos,24.49,22.09,21.59,27.81,26.32,27.073696145124718,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Aranjuez,MD_01,Dirección asistencial sur,NA,C.S. Las Olivas,24.75,24.2,22.1,27.1,25.62,27.022690437601298,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN,Canarias,NA,CN_05,Área de Salud La Gomera (Tenerife),NA,San Sebastián,,,,,,27.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_04,Área de Salud Área IV: Torrelavega,NA,ZS Polanco,,,,,,27.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_04,Área de Salud Área IV: Torrelavega,NA,ZS Torrelavega-Cartes,,,,,,27.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_08,Área de Salud VIII (Mar Menor),NA,C.S. San Javier,,,,,,26.99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. José María Llanos,19.18,19.43,17.26,27.93,26.28,26.875,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Fuenlabrada,MD_04,Dirección asistencial oeste,NA,C.S. Castilla la Nueva,24.53,24.49,20.66,17.77,24.54,26.78973105134474,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. EL ESPINAR,,,,,,26.775,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_03,Área de Salud III (Lorca),NA,C.S. Águilas/Sur,,,,,,26.76,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_03,Área de Salud León,NA,C.S. SAN ANDRES RABANEDO,,,,,,26.725,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,San Sebastián de los Reyes,MD_07,Dirección asistencial norte,NA,C.S. Rosa Luxemburgo,27.68,27.01,24.38,24.89,26.01,26.70990566037736,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_06,Área de Salud VI (Vega Media del Segura),NA,C.S. Lorquí,,,,,,26.7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Ensanche de Vallecas,25.99,26.65,23.53,26.49,25.88,26.641121495327102,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Cerro Almodóvar,23.62,22.18,17.63,22.22,24.69,26.63111111111111,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_02,Área de Salud Burgos,NA,C.S. SAN AGUSTIN,,,,,,26.625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. DELICIAS I,,,,,,26.575000000000003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. PIZARRALES-VIDAL,,,,,,26.55,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. MEDINA DE RIOSECO,,,,,,26.549999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_03,Área de Salud III (Lorca),NA,C.S. Puerto Lumbreras,,,,,,26.54,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_09,Área de Salud IX (Vega Alta del Segura),NA,C.S. Cieza/Oeste,,,,,,26.43,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. CIGALES,,,,,,26.425,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_09,Área de Salud Valladolid Oeste,NA,C.S. PISUERGA,,,,,,26.35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_02,Área de Salud II (Cartagena),NA,C.S. Cartagena/Santa Lucía,,,,,,26.32,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_01,Área de Salud I (Murcia/Oeste),NA,C.S. Alhama,,,,,,26.29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEGOVIA RURAL,,,,,,26.224999999999998,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Orcasitas,23.5,23.39,24.33,27.15,24.88,26.205741626794257,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_01,Área de Salud I (Murcia/Oeste),NA,C.S. Murcia/Espinardo,,,,,,26.19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Eloy Gonzalo,20.77,22.81,25.82,27.68,26.05,26.153094462540718,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_04,Área de Salud El Bierzo,NA,C.S. BEMBIBRE,,,,,,26.150000000000002,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,San Lorenzo del Escorial,MD_05,Dirección asistencial noroeste,NA,C.S. San Carlos,22.38,21.23,24.65,24.67,25.43,26.107579462102688,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Navalcarnero,MD_04,Dirección asistencial oeste,NA,C.S. Navalcarnero,20.75,20.64,23.56,27.66,25.69,26.098333333333333,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_03,Área de Salud III (Lorca),NA,C.S. Lorca/San Diego,,,,,,26.05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Puertochico,,,,,,26.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Sardinero,,,,,,26.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Vargas,,,,,,26.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Arganda,MD_02,Dirección asistencial sureste,NA,C.S. Arganda - Felicidad,25.14,23.55,22.24,24.66,25.3,25.98358413132695,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_11,Área de Salud Zamora,NA,C.S. TORO,,,,,,25.85,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_14,Área de Salud Ávila,NA,C.S. LAS NAVAS MARQUES,,,,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Segovia,NA,C.S. SEGOVIA II,,,,,,25.799999999999997,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Entrevías,27.12,26.1,24.08,26.91,25.41,25.781440781440782,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_06,Área de Salud VI (Vega Media del Segura),NA,C.S. Archena,,,,,,25.76,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_06,Dirección asistencial este,NA,C.S. Mar Báltico,25.59,25.89,26.04,26.62,25.35,25.751192368839426,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Villarejo de Salvanés,MD_02,Dirección asistencial sureste,NA,C.S. Villarejo de Salvanés,26.72,26.72,23.43,23.97,24.35,25.75103734439834,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_07,Área de Salud Ávila,NA,C.S. AVILA SUR OESTE,,,,,,25.725,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Buenos Aires,23.83,23.61,21.46,26.82,24.84,25.696,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_06,Área de Salud VI (Vega Media del Segura),NA,C.S. Las Torres de Cotillas,,,,,,25.68,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_07,Dirección asistencial norte,NA,C.S. Infanta Mercedes,21.86,23.8,24.19,26.75,24.57,25.655889145496534,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. San Andrés,23.68,24.76,22.9,26.14,24.45,25.649271844660195,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Alcobendas,MD_07,Dirección asistencial norte,NA,C.S. Arroyo de la Vega,18.97,20.48,24.52,29.97,26.78,25.62226640159046,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_03,Área de Salud León,NA,C.S. CONDESA,,,,,,25.525,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. ISCAR,,,,,,25.525,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IB,Baleares,Llucmajor,IB_01,Área de Salud Mallorca,NA,EAP Migjorn (Llucmajor),26.64444,25.6266,17.11603,20.3123,,25.4793,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IB,Baleares,Maó,IB_02,Área de Salud Menorca,NA,EAP Verge del Toro,25.64583,26.68966,21.09881,22.14022,,25.43388,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_08,Área de Salud VIII (Mar Menor),NA,C.S. Torre Pacheco/Este,,,,,,25.43,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_07,Área de Salud VII (Murcia/Este),NA,C.S. Beniel,,,,,,25.4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Alcobendas,MD_07,Dirección asistencial norte,NA,C.S. La Chopera,24.24,25.63,23.92,26.1,24.36,25.371638141809292,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. VITIGUDINO,,,,,,25.35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_05,Dirección asistencial noroeste,NA,C.S. Martín de Vargas,20.99,22.46,22.06,26.23,24.2,25.303944315545245,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Las Calesas,23.55,23.0,20.49,24.85,25.15,25.295081967213115,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_05,Área de Salud V (Altiplano),NA,C.S. Yecla/Oeste (Francisco Palao),,,,,,25.29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Los Cármenes,18.79,19.48,18.96,23.32,25.68,25.23913043478261,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Quince de Mayo,26.51,23.4,28.79,32.08,32.45,25.23913043478261,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_04,Área de Salud IV (Noroeste),NA,C.S. Bullas,,,,,,25.22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_02,Área de Salud Burgos,NA,C.S. LOS COMUNEROS,,,,,,25.200000000000003,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Getafe,MD_01,Dirección asistencial sur,NA,C.S. Sánchez Morate,27.07,25.1,24.31,31.85,25.65,25.187234042553193,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Potes,21.67,22.66,22.17,25.9,24.57,25.132992327365727,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_02,Área de Salud Burgos,NA,C.S. LOS CUBOS,,,,,,25.125,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. CIRCULAR,,,,,,25.075,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,La Rioja,NA,RI_01,Área de Salud La Rioja,Labradores,NA,,,,,,25.06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_08,Área de Salud VIII (Mar Menor),NA,C.S. San Pedro del Pinatar,,,,,,25.04,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_06,Área de Salud Salamanca,NA,C.S. ALAMEDILLA,,,,,,25.025000000000002,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS La Montaña,,,,,,25.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Pisueña-Cayón,,,,,,25.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CB,Cantabria,NA,CB_01,Área de Salud Área I: Santander,NA,ZS Puerto,,,,,,25.0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_05,Dirección asistencial noroeste,NA,C.S. Cáceres,24.75,23.48,25.95,24.23,23.2,24.99033816425121,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Parla,MD_01,Dirección asistencial sur,NA,C.S. San Blas,22.95,22.43,21.73,28.43,24.62,24.965553235908143,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_05,Área de Salud Palencia,NA,C.S. JARDINILLOS,,,,,,24.95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_05,Dirección asistencial noroeste,NA,C.S. Legazpi,24.13,24.9,22.83,26.76,24.14,24.92040256175663,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. General Fanjul,23.35,23.19,22.12,23.25,23.57,24.889162561576356,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IB,Baleares,Inca,IB_01,Área de Salud Mallorca,NA,EAP Inca,23.19791,22.95899,23.10339,23.51774,,24.88402,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_03,Área de Salud León,NA,C.S. ASTORGA I,,,,,,24.875,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_10,Área de Salud Valladolid Este,NA,C.S. PILARICA,,,,,,24.875,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Rivas,MD_02,Dirección asistencial sureste,NA,C.S. La Paz,25.76,25.15,21.88,25.07,23.36,24.83920076117983,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Almendrales,22.64,23.48,25.19,22.87,23.76,24.829346092503986,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_02,Área de Salud Burgos,NA,C.S. SANTA CLARA,,,,,,24.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_02,Área de Salud Burgos,NA,C.S. LAS HUELGAS,,,,,,24.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_02,Área de Salud II (Cartagena),NA,C.S. Cartagena/San Antón,,,,,,24.79,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,La Rioja,NA,RI_01,Área de Salud La Rioja,Navarrete,NA,,,,,,24.75,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_01,Área de Salud I (Murcia/Oeste),NA,C.S. Murcia/La Ñora,,,,,,24.73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_07,Área de Salud VII (Murcia/Este),NA,C.S. Murcia/Beniaján,,,,,,24.72,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Torrejón de Ardoz,MD_06,Dirección asistencial este,NA,C.S. Los Fresnos,22.99,19.57,21.51,26.09,25.83,24.701694915254237,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Colmenar Viejo,MD_07,Dirección asistencial norte,NA,C.S. Colmenar Viejo Sur,21.54,22.98,19.72,22.59,23.8,24.677579365079364,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,San Sebastián de los Reyes,MD_07,Dirección asistencial norte,NA,C.S. Reyes Católicos,28.5,28.34,32.26,31.26,24.77,24.67395626242545,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Rafael Alberti,22.22,24.81,25.74,24.7,23.63,24.656976744186046,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,La Rioja,NA,RI_01,Área de Salud La Rioja,Guindalera,NA,,,,,,24.62,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,La Rioja,NA,RI_01,Área de Salud La Rioja,Haro,NA,,,,,,24.59,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_07,Dirección asistencial norte,NA,C.S. La Ventilla,23.49,24.4,24.34,29.05,22.93,24.558213716108455,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Villablanca,20.86,21.73,19.95,20.31,23.8,24.52951388888889,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_02,Dirección asistencial sureste,NA,C.S. Martínez de la Riva,19.67,21.71,20.33,22.29,23.52,24.526041666666668,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL,Castilla y León,NA,CL_05,Área de Salud Palencia,NA,C.S. AGUILAR DE CAMPOO,,,,,,24.525,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Parla,MD_01,Dirección asistencial sur,NA,C.S. Las Américas,26.17,23.88,22.47,25.26,23.89,24.493119266055047,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Torrejón de Ardoz,MD_06,Dirección asistencial este,NA,C.S. Juncal,25.47,22.37,19.65,21.98,23.09,24.47803881511747,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Torrejón de Ardoz,MD_06,Dirección asistencial este,NA,C.S. La Plata,28.7,28.46,22.98,25.42,25.14,24.449532710280373,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RI,La Rioja,NA,RI_01,Área de Salud La Rioja,Arnedo,NA,,,,,,24.42,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_06,Área de Salud VI (Vega Media del Segura),NA,C.S. Alguazas,,,,,,24.38,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC,Murcia,NA,MC_09,Área de Salud IX (Vega Alta del Segura),NA,C.S. Cieza/Este,,,,,,24.37,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_05,Dirección asistencial noroeste,NA,C.S. Alameda,15.42,15.01,16.88,20.34,24.33,24.333333333333332,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Joaquín Rodrigo,22.59,25.04,29.64,30.33,24.68,24.31687242798354,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Leganés,MD_01,Dirección asistencial sur,NA,C.S. Santa Isabel,23.25,23.0,23.5,23.73,22.72,24.310519645120404,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD,Madrid,Madrid,MD_03,Dirección asistencial centro,NA,C.S. Los Yébenes,25.3,25.27,25.92,27.16,23.15,24.308536585365854,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
